"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"G101",224,158,173,103,234,127,423,406,57,256,42,36,485,42,51,85,222,108,92,55
"G102",4194,1563,3600,3205,2861,2171,1560,2799,8142,1656,839,2733,580,635,699,7013,7596,1189,1043,1505
"G103",98,62,121,84,159,55,125,94,49,101,101,23,34,194,28,148,21,52,20,41
"G104",149,328,176,457,271,483,369,200,335,836,245,157,555,121,376,439,250,163,346,529
"G105",16,22,13,76,44,77,13,33,34,33,19,30,104,32,9,7,9,13,12,15
"G106",772,602,654,823,854,459,614,890,1675,1233,106,132,172,107,289,288,734,270,384,226
"G107",1304,1610,2066,1480,833,2433,1433,2264,920,1115,200,145,402,1727,2808,1813,651,704,2985,252
"G108",206,34,106,285,111,190,46,109,154,173,34,26,378,29,252,64,73,34,55,150
"G109",167,37,45,36,57,56,85,31,139,66,32,48,150,30,42,9,15,34,8,77
"G110",302,300,700,314,241,253,586,312,585,675,257,135,168,219,116,158,73,465,180,66
"G111",305,536,275,340,271,237,574,370,278,288,44,719,398,128,110,234,47,87,100,175
"G112",56,58,64,101,58,23,50,121,81,63,27,47,16,83,7,135,27,19,4,16
"G113",101,422,90,60,91,176,238,326,310,122,64,18,55,96,17,207,158,115,61,27
"G114",1266,663,1808,530,1648,1658,1193,2063,3685,1266,663,350,1020,1681,151,269,247,805,722,544
"G115",449,637,520,220,445,462,281,376,475,315,74,54,66,94,86,41,85,100,65,32
"G116",155,195,52,114,61,54,277,251,137,233,22,39,14,52,22,30,122,21,45,159
"G117",553,419,643,923,1630,1236,1375,556,866,254,222,200,471,217,371,168,329,362,634,271
"G118",113,216,159,322,156,217,383,192,223,375,48,22,58,84,89,127,224,57,103,84
"G119",1492,1011,608,2074,1467,1440,1468,1817,1646,1015,768,472,447,541,3408,740,3129,356,234,315
"G120",19,29,51,41,12,28,54,91,66,42,3,23,27,8,13,60,25,137,11,4
"G121",122,221,66,188,237,71,206,136,135,199,46,147,49,10,24,155,90,10,255,36
"G122",442,282,314,234,210,601,438,208,648,378,672,50,705,135,186,75,204,74,48,111
"G123",1685,1562,949,1729,1411,1461,1148,988,1155,859,728,817,78,469,354,293,74,394,196,144
"G124",1198,1473,1195,2010,1570,946,2727,1456,822,1417,851,150,336,184,1788,275,359,119,909,426
"G125",178,219,381,486,272,625,372,148,137,160,59,96,140,88,133,118,84,151,182,116
"G126",72,54,40,20,54,24,51,116,29,4,52,71,54,18,20,72,12,22,14,15
"G127",145,443,239,148,447,541,238,972,166,191,59,590,124,36,408,80,95,111,61,186
"G128",604,481,319,447,344,285,494,144,202,327,97,1062,120,69,112,77,125,121,111,209
"G129",229,260,88,213,121,74,148,57,230,129,95,153,83,41,329,40,26,68,43,37
"G130",890,417,324,1118,706,798,359,804,1034,601,334,390,491,260,267,1530,374,1849,293,252
"G131",264,407,262,344,93,319,228,466,271,505,324,32,146,87,90,37,75,94,163,44
"G132",12,27,1,9,9,14,5,31,19,3,4,6,74,15,5,23,1,22,2,2
"G133",488,152,326,280,344,319,382,415,81,200,355,130,103,50,81,261,977,290,156,56
"G134",120,154,64,90,123,11,56,55,158,141,23,48,9,136,28,11,5,15,11,100
"G135",1225,1653,894,453,1360,712,713,1286,1765,1889,302,141,388,140,261,971,212,1306,191,364
"G136",1050,1461,984,454,1369,820,491,618,497,421,65,245,211,240,33,101,297,136,825,693
"G137",10,40,20,14,20,29,8,10,4,17,65,13,30,7,10,4,2,8,11,7
"G138",401,93,89,301,358,284,520,226,273,587,663,123,165,906,71,342,52,81,182,845
"G139",334,368,264,1393,168,673,376,752,549,517,74,498,508,123,98,703,84,79,125,206
"G140",20,10,89,48,48,30,51,32,13,10,17,107,6,23,9,12,6,3,11,19
"G141",2771,2458,644,1463,2677,2578,2220,1208,1468,1988,455,241,633,2136,1879,289,292,782,1419,1163
"G142",36,158,32,152,57,11,89,66,66,100,53,99,17,122,41,264,35,95,25,19
"G143",1436,1290,942,1670,860,1423,1353,2231,1718,1818,1235,224,749,706,1034,818,4211,569,617,2196
"G144",272,255,446,278,195,286,730,515,368,391,729,177,173,57,118,57,29,576,252,296
"G145",4,0,22,43,1,40,13,20,9,24,7,9,10,6,3,1,10,4,21,1
"G146",150,60,175,299,197,136,129,78,175,44,62,50,28,28,21,17,26,46,73,43
"G147",90,318,224,193,335,209,79,201,281,177,206,113,64,52,111,107,114,74,88,84
"G148",128,169,287,140,313,94,420,266,238,92,347,91,96,309,104,16,110,49,72,401
"G149",12,49,36,4,14,15,7,29,0,11,2,2,6,6,3,1,20,2,35,4
"G150",12,23,14,27,21,4,26,0,1,13,11,2,2,11,21,4,24,6,8,2
"G151",105,191,70,32,124,124,79,191,67,90,24,19,18,216,124,156,28,186,56,96
"G152",79,73,196,35,185,183,142,203,269,131,7,18,107,194,113,59,40,17,311,160
"G153",1225,872,904,2837,1180,469,2817,1380,1675,2335,566,808,612,1010,404,759,337,797,846,542
"G154",12,42,26,17,10,25,24,29,13,73,5,7,5,3,6,21,4,7,33,9
"G155",888,2027,1542,751,1838,847,658,402,909,713,724,487,616,1073,450,797,1724,151,299,1206
"G156",43,31,89,16,109,52,30,94,38,48,24,8,12,24,33,31,5,24,2,31
"G157",134,206,66,164,88,70,51,124,198,111,39,30,42,60,35,37,53,33,73,40
"G158",202,181,178,112,172,68,171,123,271,54,56,20,84,86,125,32,97,269,10,41
"G159",118,368,113,133,179,79,242,213,215,122,51,103,12,121,41,71,77,33,87,12
"G160",133,72,43,81,5,24,40,97,34,112,90,47,17,8,2,13,15,12,24,20
"G161",434,541,520,488,866,287,250,821,1018,296,568,196,87,316,104,289,52,78,190,170
"G162",341,376,230,360,145,124,305,296,411,484,182,184,62,140,196,189,669,153,106,156
"G163",637,152,104,132,285,384,651,350,188,326,157,85,399,73,179,149,122,116,62,257
"G164",201,131,300,286,329,417,232,275,312,202,145,48,137,468,138,37,127,114,37,86
"G165",47,56,81,63,55,93,31,92,138,66,21,62,18,31,7,25,25,32,26,22
"G166",253,169,329,400,133,56,219,118,226,133,52,92,30,85,31,28,16,167,102,83
"G167",93,35,58,71,32,140,66,79,158,38,185,18,20,14,95,21,35,20,23,26
"G168",45,144,353,163,139,180,132,133,122,66,78,176,200,127,99,26,34,22,29,437
"G169",128,430,331,776,644,475,404,519,316,615,133,224,227,135,109,67,174,193,117,141
"G170",923,553,580,1067,527,497,313,424,155,567,316,610,137,30,668,501,277,241,547,281
"G171",173,211,152,135,70,190,135,273,147,54,92,72,56,44,109,14,187,34,43,49
"G172",294,159,286,422,318,490,217,591,267,464,104,1037,83,45,60,400,120,33,185,198
"G173",732,132,224,452,148,92,164,194,157,186,341,227,187,370,188,579,93,215,155,191
"G174",65,42,136,60,103,117,152,244,76,221,87,22,37,22,86,170,212,20,82,39
"G175",227,139,106,320,46,27,114,80,58,183,167,145,37,34,26,38,31,139,22,213
"G176",12,36,12,67,54,13,33,42,20,22,12,6,22,16,12,8,9,10,30,28
"G177",480,202,123,284,186,388,538,549,236,217,97,90,67,64,23,171,109,36,222,34
"G178",589,740,550,778,543,203,901,270,895,565,608,82,93,849,1502,228,399,1296,92,364
"G179",732,1423,554,565,1299,499,424,851,842,1628,336,55,317,951,420,1578,344,972,307,645
"G180",1074,680,916,511,367,647,713,405,792,340,446,386,239,28,269,296,104,293,138,370
"G181",785,293,641,407,343,686,781,947,616,386,138,69,161,60,125,112,224,248,272,77
"G182",1962,1351,3576,4212,5339,1340,1860,2420,1712,1792,843,3753,3623,603,568,1416,389,780,907,538
"G183",85,105,74,23,52,26,20,52,63,15,34,13,44,57,11,40,11,14,10,7
"G184",4,20,30,12,17,19,2,1,1,28,0,1,3,2,2,2,2,1,3,2
"G185",402,196,346,177,462,543,479,928,355,324,181,133,99,179,199,473,296,324,77,98
"G186",86,53,211,18,104,38,35,100,63,28,32,99,71,51,80,72,90,53,77,64
"G187",450,899,1051,340,871,314,1426,1070,1828,1192,1299,670,163,369,278,105,289,275,801,365
"G188",26,151,81,88,62,64,102,95,45,42,104,9,2,27,35,30,180,22,36,24
"G189",116,113,136,54,173,143,92,377,232,123,82,49,126,39,27,123,47,29,50,65
"G190",350,816,525,1080,959,438,1138,935,389,862,401,267,174,71,135,204,92,385,31,342
"G191",41,38,45,53,40,47,75,25,44,37,5,21,36,5,5,6,126,22,7,6
"G192",410,1542,953,991,881,290,395,745,1280,928,482,297,176,232,640,200,221,382,501,180
"G193",181,212,138,272,88,300,356,193,241,128,183,56,80,63,341,71,76,170,52,197
"G194",237,155,356,94,179,96,426,293,229,156,46,60,67,384,81,207,45,97,141,50
"G195",3627,1710,5497,2288,2278,3359,1106,2212,3023,3233,1319,2545,1551,1952,2023,951,1724,991,7103,1429
"G196",6,0,7,9,6,0,0,2,3,3,0,8,2,3,4,18,1,0,0,0
"G197",344,419,395,477,226,233,300,150,170,122,28,294,181,42,64,84,507,95,96,354
"G198",990,537,382,186,1017,825,507,276,653,890,826,569,98,1126,475,243,399,33,91,392
"G199",343,326,179,84,378,123,540,457,376,374,94,472,72,69,199,34,119,102,636,102
"G200",18,45,47,16,101,74,7,28,24,22,22,19,20,44,14,85,87,9,17,6
"G201",322,251,308,289,160,297,304,355,129,169,208,271,85,121,123,104,88,159,693,92
"G202",32,153,63,53,26,33,11,4,22,21,6,27,8,31,22,26,3,51,13,33
"G203",576,627,490,795,475,163,212,300,213,297,276,588,229,113,144,199,158,321,338,338
"G204",421,81,103,239,128,298,191,208,168,210,35,64,40,198,247,117,100,83,50,351
"G205",539,750,1622,712,647,1601,939,284,1281,523,568,343,715,374,529,2916,277,755,945,419
"G206",95,98,165,350,69,130,70,128,121,76,71,32,80,97,65,20,31,35,168,57
"G207",58,94,88,33,120,51,61,17,61,210,76,33,45,43,34,20,59,25,23,28
"G208",385,428,582,357,193,296,376,280,605,536,259,917,250,221,344,161,167,184,101,183
"G209",45,18,32,15,49,11,29,57,35,4,65,17,15,64,29,43,22,15,6,51
"G210",25,18,57,20,71,38,23,64,17,213,3,44,7,33,24,18,25,48,77,30
"G211",883,607,261,480,478,593,620,625,326,326,248,256,261,363,338,104,116,764,291,511
"G212",109,95,54,71,122,81,176,31,149,119,29,57,10,31,89,103,110,32,120,53
"G213",210,17,11,151,18,131,6,115,247,63,47,35,13,17,65,23,11,21,38,50
"G214",4396,6074,3890,4786,4051,5477,8339,2135,1311,1753,2972,1391,1367,3106,1214,2869,1310,2699,854,3464
"G215",198,99,197,168,153,237,73,177,236,69,99,108,70,143,31,51,139,37,32,69
"G216",690,744,881,1631,1283,1812,882,949,1092,549,307,322,131,529,562,299,367,182,1128,109
"G217",84,64,23,73,59,24,99,51,52,57,2,15,11,14,19,12,17,16,33,36
"G218",47,64,85,29,21,16,25,20,59,20,20,10,15,24,3,6,22,54,7,10
"G219",460,165,484,343,428,171,212,219,349,292,380,103,337,117,264,218,62,83,239,494
"G220",347,512,958,558,444,431,268,375,772,820,83,320,293,403,210,239,248,318,541,297
"G221",339,447,217,618,392,392,596,149,223,289,1122,417,313,520,338,663,198,298,345,181
"G222",304,161,85,209,355,147,159,149,151,138,31,109,32,150,40,162,55,95,135,92
"G223",369,280,847,189,260,752,753,482,189,691,180,286,173,372,119,242,116,181,56,224
"G224",313,402,885,609,696,401,195,425,388,108,133,70,150,45,159,147,275,176,500,225
"G225",113,59,68,45,79,41,110,192,6,105,73,61,72,15,62,10,12,3,37,27
"G226",231,520,163,414,322,500,168,211,229,655,117,436,69,258,125,102,172,559,124,75
"G227",738,590,411,703,471,696,843,224,794,313,972,559,319,165,1456,202,181,434,495,280
"G228",44,128,156,120,70,43,106,43,81,124,29,218,123,39,26,32,99,61,40,57
"G229",140,114,293,103,210,194,271,222,58,184,33,24,87,69,113,42,182,241,32,205
"G230",124,225,160,209,117,60,259,241,158,338,178,218,138,208,122,119,50,100,101,52
"G231",266,517,498,383,696,127,387,175,336,324,198,72,164,336,117,91,300,154,276,296
"G232",4593,3543,3216,3307,2180,2834,1277,2380,1719,1855,545,1178,440,3110,1113,1137,922,1048,682,1552
"G233",103,109,111,160,180,109,95,236,46,141,192,49,82,41,59,26,61,46,192,20
"G234",7,30,4,30,7,53,11,36,15,9,29,25,23,6,32,4,21,5,14,14
"G235",3053,4393,2407,1886,2867,3120,3477,1607,1952,3107,1786,1113,998,1362,1176,1577,1381,4499,1659,3210
"G236",2421,940,1087,1369,1704,1371,1217,1284,1980,2115,253,551,1086,738,322,442,206,317,802,609
"G237",249,86,129,58,141,143,73,62,373,143,21,38,399,36,20,69,37,67,121,71
"G238",88,257,233,339,222,181,436,97,176,372,419,116,105,148,148,633,141,45,158,121
"G239",803,2859,1670,2504,2345,2305,2860,1857,1367,2435,769,1003,816,1970,1205,1070,458,1581,711,1190
"G240",1445,1375,1389,1625,1149,1866,505,790,549,716,562,975,287,598,599,774,977,418,2063,762
"G241",257,176,386,219,271,526,189,313,585,479,185,269,130,164,87,198,89,202,49,211
"G242",122,109,30,47,92,123,97,114,131,48,86,16,45,44,258,40,60,33,42,19
"G243",95,58,213,160,125,109,51,152,49,31,25,32,73,65,46,50,133,37,83,23
"G244",175,479,518,195,173,302,307,230,101,314,142,221,360,130,444,74,283,60,77,16
"G245",37,31,37,42,48,22,9,29,13,71,41,99,43,44,80,13,16,21,13,21
"G246",84,48,87,87,100,65,86,77,11,166,61,134,10,13,16,20,110,20,34,10
"G247",44459,31862,16050,9325,30043,27896,26566,10879,14053,24679,10857,7679,9625,11165,4241,11030,8269,4245,4186,8678
"G248",38,7,24,45,49,47,61,40,25,21,66,46,19,28,13,36,17,33,24,29
"G249",1464,586,571,911,843,1441,427,1016,1589,1260,573,361,192,427,599,599,458,753,947,84
"G250",170,93,263,201,269,93,279,287,310,77,131,170,17,428,404,143,96,42,113,369
"G251",410,1218,2193,1055,474,1426,939,2512,1730,479,905,354,671,582,679,586,1022,648,703,610
"G252",189,231,94,103,87,235,85,70,96,142,51,87,137,49,18,142,123,41,255,94
"G253",226,653,615,268,469,1452,632,642,263,326,157,224,186,163,340,127,215,316,201,183
"G254",153,134,86,63,100,76,79,64,132,149,74,21,281,31,65,116,48,123,46,36
"G255",68,18,13,11,2,21,14,2,13,21,2,2,2,10,5,13,1,12,5,6
"G256",990,1468,1163,958,625,1321,1088,1142,508,278,711,1250,1032,273,625,532,438,3222,402,922
"G257",771,432,156,603,821,253,459,416,367,541,146,66,169,131,88,635,445,142,936,348
"G258",49,67,102,43,77,130,128,52,109,46,8,28,73,33,36,4,25,6,60,6
"G259",320,74,147,252,132,287,117,203,141,512,138,60,207,183,93,89,31,35,26,94
"G260",339,866,285,930,799,974,495,913,930,509,419,388,756,163,302,189,649,250,337,66
"G261",164,267,116,154,311,291,101,181,97,460,41,287,9,73,50,103,41,110,54,234
"G262",572,287,390,290,277,417,639,593,283,429,569,139,264,746,160,194,850,127,180,281
"G263",391,331,667,674,503,352,694,573,254,1148,431,348,325,233,615,80,161,292,220,347
"G264",952,325,436,675,117,289,316,814,734,770,133,318,406,154,110,519,249,309,225,202
"G265",631,1245,795,665,1308,597,981,1096,378,639,384,751,346,346,170,406,69,364,483,1527
"G266",238,371,308,318,64,247,245,284,444,352,65,88,216,181,103,274,216,116,79,48
"G267",2397,1686,3884,760,1576,2438,2372,3397,4320,1465,2394,361,689,1821,764,299,774,828,2572,1108
"G268",28,7,67,29,9,9,6,8,68,2,18,8,47,8,25,20,70,51,28,11
"G269",1205,2193,1478,2481,3385,1176,1136,1666,2578,2241,1864,1312,1451,2839,4546,1666,399,1741,1920,2030
"G270",529,750,85,514,818,218,922,605,736,722,253,755,323,44,406,168,1179,474,1578,197
"G271",224,132,101,135,55,187,127,48,206,185,115,43,49,74,170,42,78,17,18,27
"G272",156,98,252,115,358,43,317,109,158,177,62,187,102,247,123,150,102,158,72,58
"G273",31,79,52,32,33,68,82,72,44,118,65,34,56,33,44,28,68,27,18,37
"G274",1213,1577,733,515,907,848,1439,477,718,1136,499,288,332,624,245,620,239,2010,294,391
"G275",368,820,808,193,530,239,828,369,633,263,1583,118,473,278,95,54,172,135,312,204
"G276",136,135,90,84,219,169,255,386,165,180,94,110,84,117,27,50,32,76,76,25
"G277",1621,1521,882,655,1976,489,1294,1218,379,762,746,780,970,225,534,2210,638,761,401,696
"G278",584,1228,651,876,703,393,347,703,833,449,184,298,315,298,113,495,269,842,267,664
"G279",232,75,113,69,37,54,64,30,136,116,18,138,47,30,14,35,22,45,16,27
"G280",79,111,84,37,12,38,81,65,13,28,66,57,9,110,15,56,9,14,18,28
"G281",317,147,220,249,111,276,610,402,319,274,50,41,64,323,97,375,69,147,134,72
"G282",162,226,147,260,149,400,172,243,239,284,132,105,59,129,48,69,84,71,55,131
"G283",793,220,250,682,314,574,577,86,240,582,69,371,225,69,81,632,54,42,140,284
"G284",68,38,75,56,130,84,186,106,45,170,57,40,48,12,83,23,45,39,19,30
"G285",1744,1321,2702,1080,1486,3351,1398,1844,1113,1879,1159,778,310,895,555,1723,590,655,1350,561
"G286",88,203,188,55,61,354,337,208,193,99,30,69,136,65,191,101,115,192,20,127
"G287",418,711,368,778,246,405,934,809,402,486,344,881,621,411,178,283,214,598,200,332
"G288",408,277,206,239,215,155,79,371,215,258,93,58,66,404,58,467,89,58,58,71
"G289",148,185,324,237,99,132,110,229,109,32,156,150,42,123,36,67,56,100,12,81
"G290",4190,3683,2760,2557,4593,5642,2375,1279,3501,3395,2340,3136,1698,3480,2012,1543,1029,1029,1842,2648
"G291",548,2517,821,831,933,428,782,2793,759,2533,976,859,1139,503,593,1093,589,1118,965,234
"G292",523,272,746,356,116,224,225,195,457,309,212,108,210,161,187,104,968,315,75,204
"G293",794,670,1084,792,413,399,1079,1162,710,609,392,406,465,480,218,198,460,671,315,1986
"G294",561,335,462,647,887,538,1136,657,813,1419,298,271,417,304,375,70,1098,141,850,519
"G295",230,24,234,174,164,171,270,286,243,113,308,150,101,202,81,45,198,72,69,322
"G296",344,349,565,578,661,535,397,230,376,759,292,411,420,801,647,160,191,264,312,217
"G297",79,142,241,107,339,82,154,137,158,504,24,66,63,23,52,74,49,119,33,100
"G298",14,57,36,38,9,20,61,37,35,12,15,19,13,14,18,7,19,21,23,26
"G299",3328,4969,3378,3573,1741,5173,4306,2571,5054,3517,3040,2533,1058,1951,876,852,1099,1776,2780,1414
"G300",188,171,229,181,153,36,322,99,85,107,171,64,61,52,208,123,122,104,148,51
"G301",1,11,0,15,6,9,29,3,18,3,1,15,5,1,2,0,3,12,2,6
